Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,02:30,07h 40m,402.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,394.0,22 Seats available,4.8,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4529,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,394.0,24 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 5831,INDRA(A.C. Seater),21:00,03:50,06h 50m,487.0,21 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 92142,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:45,07h 30m,402.0,13 Seats available,2.4,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:20,06h 40m,427.0,19 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4515,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:30,06h 50m,394.0,12 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4556,INDRA(A.C. Seater),22:00,04:10,06h 10m,526.0,23 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4448,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:00,07h 00m,427.0,20 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4546,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:35,06h 35m,394.0,19 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:15,07h 00m,427.0,24 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
APSRTC - 4573,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:00,06h 45m,511.0,8 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:40,04:45,08h 05m,450.0,17 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,04:15,07h 30m,450.0,5 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,500.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kaveri Travels,A/C Sleeper (2+1),21:12,04:40,07h 28m,650.0,13 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,616.0,9 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,900.0,6 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,560.0,14 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,399.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
VV Vinayak Travels,A/C Sleeper (2+1),21:40,05:00,07h 20m,741.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:45,04:30,06h 45m,400.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Cherry tours&travels,A/C Seater / Sleeper (2+1),21:50,03:50,06h 00m,570.0,24 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,399.0,10 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,347.0,19 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Pragathi Travels,NON A/C Push Back (2+2),22:00,04:30,06h 30m,399.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,345.0,19 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,04:45,06h 45m,400.0,33 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
VSN Travels,NON A/C Seater PushBack (2+2),22:00,04:00,06h 00m,350.0,25 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
VSN Travels,A/C Sleeper (2+1),22:10,03:55,05h 45m,590.0,19 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Chandu Travels,A/C Sleeper (2+1),22:10,04:50,06h 40m,466.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Sravani Travels,A/C Sleeper (2+1),22:10,05:15,07h 05m,550.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Vikram sri krishna travels,A/C Sleeper (2+1),22:13,04:30,06h 17m,470.0,7 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Morning Star Travels,A/C Sleeper (2+1),22:15,04:20,06h 05m,690.0,13 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SVR Bus,Non A/C Seater / Sleeper (2+1),22:20,04:35,06h 15m,399.0,22 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:24,04:30,06h 06m,599.0,10 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:30,04:30,06h 00m,349.0,26 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:40,04:30,07h 50m,550.0,35 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,04:10,07h 25m,560.0,6 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,449.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,399.0,29 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
V Kaveri Travels,NON A/C Sleeper (2+1),21:30,04:00,06h 30m,600.0,18 Seats available,2.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SRI MARUTHI TRAVELS,A/C Seater Push Back (2+2),21:30,04:15,06h 45m,549.0,29 Seats available,2.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Orange Tours And Travels,A/C Sleeper (2+1),22:00,04:15,06h 15m,700.0,18 Seats available,2.8,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Pragathi Travels,A/C Sleeper (2+1),22:00,04:40,06h 40m,600.0,20 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SBT,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,490.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Modern Travels,A/C Sleeper (2+1),22:00,04:20,06h 20m,549.0,23 Seats available,2.9,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
JSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:10,04:30,06h 20m,347.0,31 Seats available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:10,04:00,07h 50m,1100.0,17 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,04:55,07h 55m,2000.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kundana Travels,NON A/C Seater (2+2),22:15,04:40,06h 25m,1999.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
My Star Transport,Non A/C Seater / Sleeper (2+1),22:00,04:00,06h 00m,3752.0,40 Seats available,2.7,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
SBR Travels,NON A/C Sleeper (2+1),22:10,04:50,06h 40m,5000.0,1 Seat available,0.0,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet,Hyderabad to Narasaraopet
Kaveri Travels,Non A/C Seater / Sleeper (2+1),20:40,04:45,08h 05m,450.0,17 Seats available,3.5,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),20:45,04:15,07h 30m,450.0,5 Seats available,4.2,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,500.0,27 Seats available,3.6,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Kaveri Travels,A/C Sleeper (2+1),21:12,04:40,07h 28m,650.0,13 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,616.0,9 Seats available,3.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,900.0,6 Seats available,4.1,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,04:30,07h 00m,560.0,14 Seats available,3.4,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:40,04:30,06h 50m,399.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VV Vinayak Travels,A/C Sleeper (2+1),21:40,05:00,07h 20m,741.0,17 Seats available,3.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:45,04:30,06h 45m,400.0,19 Seats available,3.6,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Cherry tours&travels,A/C Seater / Sleeper (2+1),21:50,03:50,06h 00m,570.0,24 Seats available,4.2,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),22:00,04:30,06h 30m,399.0,10 Seats available,3.6,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,347.0,19 Seats available,3.2,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Pragathi Travels,NON A/C Push Back (2+2),22:00,04:30,06h 30m,399.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:00,04:50,06h 50m,345.0,19 Seats available,3.3,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,04:45,06h 45m,400.0,33 Seats available,3.3,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VSN Travels,NON A/C Seater PushBack (2+2),22:00,04:00,06h 00m,350.0,25 Seats available,3.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
VSN Travels,A/C Sleeper (2+1),22:10,03:55,05h 45m,590.0,19 Seats available,3.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Chandu Travels,A/C Sleeper (2+1),22:10,04:50,06h 40m,466.0,22 Seats available,3.6,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Sravani Travels,A/C Sleeper (2+1),22:10,05:15,07h 05m,550.0,22 Seats available,3.1,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Vikram sri krishna travels,A/C Sleeper (2+1),22:13,04:30,06h 17m,470.0,7 Seats available,4.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Morning Star Travels,A/C Sleeper (2+1),22:15,04:20,06h 05m,690.0,13 Seats available,3.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SVR Bus,Non A/C Seater / Sleeper (2+1),22:20,04:35,06h 15m,399.0,22 Seats available,4.1,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),22:24,04:30,06h 06m,599.0,10 Seats available,4.1,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:30,04:30,06h 00m,349.0,26 Seats available,3.5,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Sri Krishna Travels,A/C Semi Sleeper / Sleeper (2+1),20:40,04:30,07h 50m,550.0,35 Seats available,2.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:45,04:10,07h 25m,560.0,6 Seats available,2.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,449.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,399.0,29 Seats available,2.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
V Kaveri Travels,NON A/C Sleeper (2+1),21:30,04:00,06h 30m,600.0,18 Seats available,2.3,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SRI MARUTHI TRAVELS,A/C Seater Push Back (2+2),21:30,04:15,06h 45m,549.0,29 Seats available,2.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Orange Tours And Travels,A/C Sleeper (2+1),22:00,04:15,06h 15m,700.0,18 Seats available,2.8,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Pragathi Travels,A/C Sleeper (2+1),22:00,04:40,06h 40m,600.0,20 Seats available,2.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SBT,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,490.0,27 Seats available,2.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Modern Travels,A/C Sleeper (2+1),22:00,04:20,06h 20m,549.0,23 Seats available,2.9,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
JSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:10,04:30,06h 20m,347.0,31 Seats available,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:10,04:00,07h 50m,1100.0,17 Seats available,4.2,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:00,04:55,07h 55m,2000.0,32 Seats available,3.3,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
Kundana Travels,NON A/C Seater (2+2),22:15,04:40,06h 25m,1999.0,21 Seats available,3.2,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
My Star Transport,Non A/C Seater / Sleeper (2+1),22:00,04:00,06h 00m,3752.0,40 Seats available,2.7,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
SBR Travels,NON A/C Sleeper (2+1),22:10,04:50,06h 40m,5000.0,1 Seat available,0.0,https://www.redbus.in/bus-tickets/tirupathi-to-chennai,Tirupati to Chennai
APSRTC - 6926,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,05:30,10h 30m,584.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66310,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,04:00,09h 00m,616.0,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 5692,STAR LINER(NON-AC SLEEPER 2+1),19:15,04:00,08h 45m,756.0,10 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6893,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,06:15,10h 35m,584.0,10 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6835,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:55,09h 10m,616.0,33 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6646,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,04:10,08h 10m,584.0,33 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66330,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,05:30,09h 15m,616.0,30 Seats available,2.5,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6855,INDRA(A.C. Seater),20:30,05:45,09h 15m,745.0,18 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6806,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06:30,10h 00m,616.0,11 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6735,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,06:00,09h 15m,616.0,30 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 53549,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:00,07h 00m,584.0,28 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6831,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,06:25,09h 10m,616.0,24 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6833,INDRA(A.C. Seater),21:30,06:00,08h 30m,745.0,22 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 66441,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06:40,09h 10m,616.0,31 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6950,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07:15,09h 30m,616.0,19 Seats available,2.6,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6731,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,07:15,08h 15m,584.0,24 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
APSRTC - 6733,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07:00,07h 45m,584.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),21:52,06:08,08h 16m,550.0,11 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Kallada Travels (Suresh Kallada),Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),19:15,21:25,02h 10m,550.0,12 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
YAS TOURS AND TRAVELS,Volvo A/C Semi Sleeper (2+2),17:55,22:10,04h 15m,700.0,15 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
AdAl madeena Travels,Non A/C Seater / Sleeper (2+1),22:10,06:30,08h 20m,550.0,11 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
KSM Roadways,A/C Volvo B11R Multi-Axle Sleeper (2+1),22:30,04:30,06h 00m,1999.0,11 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),18:25,02:45,08h 20m,999.0,23 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Zingbus Plus,Scania AC Multi Axle Sleeper (2+1),22:50,06:35,07h 45m,1154.0,26 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Sleeper (2+1),21:50,06:00,08h 10m,999.0,8 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,05:45,07h 55m,1090.0,4 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-ananthapur,Hyderabad to Anantapur (andhra pradesh)
